color, code
2,230;0;45
2,230;0;50
2,230;5;0
2,230;5;5
2,230;5;10
2,230;5;15
2,230;5;20
2,230;5;25
2,230;5;30
2,230;5;35
2,230;5;40
2,230;5;45
2,230;5;50
2,230;10;0
2,230;10;5
2,230;10;10
2,230;10;15
2,230;10;20
2,230;10;25
2,230;10;30
2,230;10;35
2,230;10;40
2,230;10;45
2,230;10;50
2,230;15;0
2,230;15;5
2,230;15;10
2,230;15;15
2,230;15;20
2,230;15;25
2,230;15;30
2,230;15;35
2,230;15;40
2,230;15;45
2,230;15;50
2,230;20;0
2,230;20;5
2,230;20;10
2,230;20;15
2,230;20;20
2,230;20;25
2,230;20;30
2,230;20;35
2,230;20;40
2,230;20;45
2,230;20;50
2,230;25;0
2,230;25;5
2,230;25;10
2,230;25;15
2,230;25;20
2,230;25;25
2,230;25;30
2,230;25;35
2,230;25;40
2,230;25;45
2,230;25;50
2,230;30;0
2,230;30;5
2,230;30;10
2,230;30;15
2,230;30;20
2,230;30;25
2,230;30;30
2,230;30;35
2,230;30;40
2,230;30;45
2,230;30;50
2,230;35;0
2,230;35;5
2,230;35;10
2,230;35;15
2,230;35;20
2,230;35;25
2,230;35;30
2,230;35;35
2,230;35;40
2,230;35;45
2,230;35;50
2,230;40;0
2,230;40;5
2,230;40;10
2,230;40;15
2,230;40;20
2,230;40;25
2,230;40;30
2,230;40;35
2,230;40;40
2,230;40;45
2,230;40;50
2,230;45;0
2,230;45;5
2,230;45;10
2,230;45;15
2,230;45;20
2,230;45;25
2,230;45;30
2,230;45;35
2,230;45;40
2,230;45;45
2,230;45;50
2,230;50;0
2,230;50;5
2,230;50;10
2,230;50;15
2,230;50;20
2,230;50;25
2,230;50;30
2,230;50;35
2,230;50;40
2,230;50;45
2,230;50;50
2,230;55;0
2,230;55;5
2,230;55;10
2,230;55;15
2,230;55;20
2,230;55;25
2,230;55;30
2,230;55;35
2,230;55;40
2,230;55;45
2,230;55;50
2,235;0;0
2,235;0;5
2,235;0;10
2,235;0;15
2,235;0;20
2,235;0;25
2,235;0;30
2,235;0;35
2,235;0;40
2,235;0;45
2,235;0;50
2,235;5;0
2,235;5;5
2,235;5;10
2,235;5;15
2,235;5;20
2,235;5;25
2,235;5;30
2,235;5;35
2,235;5;40
2,235;5;45
2,235;5;50
2,235;10;0
2,235;10;5
2,235;10;10
2,235;10;15
2,235;10;20
2,235;10;25
2,235;10;30
2,235;10;35
2,235;10;40
2,235;10;45
2,235;10;50
2,235;15;0
2,235;15;5
2,235;15;10
2,235;15;15
2,235;15;20
2,235;15;25
2,235;15;30
2,235;15;35
2,235;15;40
2,235;15;45
2,235;15;50
2,235;20;0
2,235;20;5
2,235;20;10
2,235;20;15
2,235;20;20
2,235;20;25
2,235;20;30
2,235;20;35
2,235;20;40
2,235;20;45
2,235;20;50
2,235;25;0
2,235;25;5
2,235;25;10
2,235;25;15
2,235;25;20
2,235;25;25
2,235;25;30
2,235;25;35
2,235;25;40
2,235;25;45
2,235;25;50
2,235;30;0
2,235;30;5
2,235;30;10
2,235;30;15
2,235;30;20
2,235;30;25
2,235;30;30
2,235;30;35
2,235;30;40
2,235;30;45
2,235;30;50
2,235;35;0
2,235;35;5
2,235;35;10
2,235;35;15
2,235;35;20
2,235;35;25
2,235;35;30
2,235;35;35
2,235;35;40
2,235;35;45
2,235;35;50
2,235;40;0
2,235;40;5
2,235;40;10
2,235;40;15
2,235;40;20
2,235;40;25
2,235;40;30
2,235;40;35
2,235;40;40
2,235;40;45
2,235;40;50
2,235;45;0
2,235;45;5
2,235;45;10
2,235;45;15
2,235;45;20
2,235;45;25
2,235;45;30
2,235;45;35
2,235;45;40
2,235;45;45
2,235;45;50
2,235;50;0
2,235;50;5
2,235;50;10
2,235;50;15
2,235;50;20
2,235;50;25
2,235;50;30
2,235;50;35
2,235;50;40
2,235;50;45
2,235;50;50
2,235;55;0
2,235;55;5
2,235;55;10
2,235;55;15
2,235;55;20
2,235;55;25
2,235;55;30
2,235;55;35
2,235;55;40
2,235;55;45
2,235;55;50
2,240;0;0
2,240;0;5
2,240;0;10
2,240;0;15
2,240;0;20
2,240;0;25
2,240;0;30
2,240;0;35
2,240;0;40
2,240;0;45
2,240;0;50
2,240;5;0
2,240;5;5
2,240;5;10
2,240;5;15
2,240;5;20
2,240;5;25
2,240;5;30
2,240;5;35
2,240;5;40
2,240;5;45
2,240;5;50
2,240;10;0
2,240;10;5
2,240;10;10
2,240;10;15
2,240;10;20
2,240;10;25
2,240;10;30
2,240;10;35
2,240;10;40
2,240;10;45
2,240;10;50
2,240;15;0
2,240;15;5
2,240;15;10
2,240;15;15
2,240;15;20
2,240;15;25
2,240;15;30
2,240;15;35
2,240;15;40
2,240;15;45
2,240;15;50
2,240;20;0
2,240;20;5
2,240;20;10
2,240;20;15
2,240;20;20
2,240;20;25
2,240;20;30
2,240;20;35
2,240;20;40
2,240;20;45
2,240;20;50
2,240;25;0
2,240;25;5
2,240;25;10
2,240;25;15
2,240;25;20
2,240;25;25
2,240;25;30
2,240;25;35
2,240;25;40
2,240;25;45
2,240;25;50
2,240;30;0
2,240;30;5
2,240;30;10
2,240;30;15
2,240;30;20
2,240;30;25
2,240;30;30
2,240;30;35
2,240;30;40
2,240;30;45
2,240;30;50
2,240;35;0
2,240;35;5
2,240;35;10
2,240;35;15
2,240;35;20
2,240;35;25
2,240;35;30
2,240;35;35
2,240;35;40
2,240;35;45
2,240;35;50
2,240;40;0
2,240;40;5
2,240;40;10
2,240;40;15
2,240;40;20
2,240;40;25
2,240;40;30
2,240;40;35
2,240;40;40
2,240;40;45
2,240;40;50
2,240;45;0
2,240;45;5
2,240;45;10
2,240;45;15
2,240;45;20
2,240;45;25
2,240;45;30
2,240;45;35
2,240;45;40
2,240;45;45
2,240;45;50
2,240;50;0
2,240;50;5
2,240;50;10
2,240;50;15
2,240;50;20
2,240;50;25
2,240;50;30
2,240;50;35
2,240;50;40
2,240;50;45
2,240;50;50
2,240;55;0
2,240;55;5
2,240;55;10
2,240;55;15
2,240;55;20
2,240;55;25
2,240;55;30
2,240;55;35
2,240;55;40
2,240;55;45
2,240;55;50
2,245;0;0
2,245;0;5
2,245;0;10
2,245;0;15
2,245;0;20
2,245;0;25
2,245;0;30
2,245;0;35
2,245;0;40
2,245;0;45
2,245;0;50
2,245;5;0
2,245;5;5
2,245;5;10
2,245;5;15
2,245;5;20
2,245;5;25
2,245;5;30
2,245;5;35
2,245;5;40
2,245;5;45
2,245;5;50
2,245;10;0
2,245;10;5
2,245;10;10
2,245;10;15
2,245;10;20
2,245;10;25
2,245;10;30
2,245;10;35
2,245;10;40
2,245;10;45
2,245;10;50
2,245;15;0
2,245;15;5
2,245;15;10
2,245;15;15
2,245;15;20
2,245;15;25
2,245;15;30
2,245;15;35
2,245;15;40
2,245;15;45
2,245;15;50
2,245;20;0
2,245;20;5
2,245;20;10
2,245;20;15
2,245;20;20
2,245;20;25
2,245;20;30
2,245;20;35
2,245;20;40
2,245;20;45
2,245;20;50
2,245;25;0
2,245;25;5
2,245;25;10
2,245;25;15
2,245;25;20
2,245;25;25
2,245;25;30
2,245;25;35
2,245;25;40
2,245;25;45
2,245;25;50
2,245;30;0
2,245;30;5
2,245;30;10
2,245;30;15
2,245;30;20
2,245;30;25
2,245;30;30
2,245;30;35
2,245;30;40
2,245;30;45
2,245;30;50
2,245;35;0
2,245;35;5
2,245;35;10
2,245;35;15
2,245;35;20
2,245;35;25
2,245;35;30
2,245;35;35
2,245;35;40
2,245;35;45
2,245;35;50
2,245;40;0
2,245;40;5
2,245;40;10
2,245;40;15
2,245;40;20
2,245;40;25
2,245;40;30
2,245;40;35
2,245;40;40
2,245;40;45
2,245;40;50
2,245;45;0
2,245;45;5
2,245;45;10
2,245;45;15
2,245;45;20
2,245;45;25
2,245;45;30
2,245;45;35
2,245;45;40
2,245;45;45
2,245;45;50
2,245;50;0
2,245;50;5
2,245;50;10
2,245;50;15
2,245;50;20
2,245;50;25
2,245;50;30
2,245;50;35
2,245;50;40
2,245;50;45
2,245;50;50
2,245;55;0
2,245;55;5
2,245;55;10
2,245;55;15
2,245;55;20
2,245;55;25
2,245;55;30
2,245;55;35
2,245;55;40
2,245;55;45
2,245;55;50
2,250;0;0
2,250;0;5
2,250;0;10
2,250;0;15
2,250;0;20
2,250;0;25
2,250;0;30
2,250;0;35
2,250;0;40
2,250;0;45
2,250;0;50
2,250;5;0
2,250;5;5
2,250;5;10
2,250;5;15
2,250;5;20
2,250;5;25
2,250;5;30
2,250;5;35
2,250;5;40
2,250;5;45
2,250;5;50
2,250;10;0
2,250;10;5
2,250;10;10
2,250;10;15
2,250;10;20
2,250;10;25
2,250;10;30
2,250;10;35
2,250;10;40
2,250;10;45
2,250;10;50
2,250;15;0
2,250;15;5
2,250;15;10
2,250;15;15
2,250;15;20
2,250;15;25
2,250;15;30
2,250;15;35
2,250;15;40
2,250;15;45
2,250;15;50
2,250;20;0
2,250;20;5
2,250;20;10
2,250;20;15
2,250;20;20
2,250;20;25
2,250;20;30
2,250;20;35
2,250;20;40
2,250;20;45
2,250;20;50
2,250;25;0
2,250;25;5
2,250;25;10
2,250;25;15
2,250;25;20
2,250;25;25
2,250;25;30
2,250;25;35
2,250;25;40
2,250;25;45
2,250;25;50
2,250;30;0
2,250;30;5
2,250;30;10
2,250;30;15
2,250;30;20
2,250;30;25
2,250;30;30
2,250;30;35
2,250;30;40
2,250;30;45
2,250;30;50
2,250;35;0
2,250;35;5
2,250;35;10
2,250;35;15
2,250;35;20
2,250;35;25
2,250;35;30
2,250;35;35
2,250;35;40
2,250;35;45
2,250;35;50
2,250;40;0
2,250;40;5
2,250;40;10
2,250;40;15
2,250;40;20
2,250;40;25
2,250;40;30
2,250;40;35
2,250;40;40
2,250;40;45
2,250;40;50
2,250;45;0
2,250;45;5
2,250;45;10
2,250;45;15
2,250;45;20
2,250;45;25
2,250;45;30
2,250;45;35
2,250;45;40
2,250;45;45
2,250;45;50
2,250;50;0
2,250;50;5
2,250;50;10
2,250;50;15
2,250;50;20
2,250;50;25
2,250;50;30
2,250;50;35
2,250;50;40
2,250;50;45
2,250;50;50
2,250;55;0
2,250;55;5
2,250;55;10
2,250;55;15
2,250;55;20
2,250;55;25
2,250;55;30
2,250;55;35
2,250;55;40
2,250;55;45
2,250;55;50
2,255;0;0
2,255;0;5
2,255;0;10
2,255;0;15
2,255;0;20
2,255;0;25
2,255;0;30
2,255;0;35
2,255;0;40
2,255;0;45
2,255;0;50
2,255;5;0
2,255;5;5
2,255;5;10
2,255;5;15
2,255;5;20
2,255;5;25
2,255;5;30
2,255;5;35
2,255;5;40
2,255;5;45
2,255;5;50
2,255;10;0
2,255;10;5
2,255;10;10
2,255;10;15
2,255;10;20
2,255;10;25
2,255;10;30
2,255;10;35
2,255;10;40
2,255;10;45
2,255;10;50
2,255;15;0
2,255;15;5
2,255;15;10
2,255;15;15
2,255;15;20
2,255;15;25
2,255;15;30
2,255;15;35
2,255;15;40
2,255;15;45
2,255;15;50
2,255;20;0
2,255;20;5
2,255;20;10
2,255;20;15
2,255;20;20
2,255;20;25
2,255;20;30
2,255;20;35
2,255;20;40
2,255;20;45
2,255;20;50
2,255;25;0
2,255;25;5
2,255;25;10
2,255;25;15
2,255;25;20
2,255;25;25
2,255;25;30
2,255;25;35
2,255;25;40
2,255;25;45
2,255;25;50
2,255;30;0
2,255;30;5
2,255;30;10
2,255;30;15
2,255;30;20
2,255;30;25
2,255;30;30
2,255;30;35
2,255;30;40
2,255;30;45
2,255;30;50
2,255;35;0
2,255;35;5
2,255;35;10
2,255;35;15
2,255;35;20
2,255;35;25
2,255;35;30
2,255;35;35
2,255;35;40
2,255;35;45
2,255;35;50
2,255;40;0
2,255;40;5
2,255;40;10
2,255;40;15
2,255;40;20
2,255;40;25
2,255;40;30
2,255;40;35
2,255;40;40
2,255;40;45
2,255;40;50
2,255;45;0
2,255;45;5
2,255;45;10
2,255;45;15
2,255;45;20
2,255;45;25
2,255;45;30
2,255;45;35
2,255;45;40
2,255;45;45
2,255;45;50
2,255;50;0
2,255;50;5
2,255;50;10
2,255;50;15
2,255;50;20
2,255;50;25
2,255;50;30
2,255;50;35
2,255;50;40
2,255;50;45
2,255;50;50
2,255;55;0
2,255;55;5
2,255;55;10
2,255;55;15
2,255;55;20
2,255;55;25
2,255;55;30
2,255;55;35
2,255;55;40
2,255;55;45
2,255;55;50
3,0;150;0
3,0;150;5
3,0;150;10
3,0;150;15
3,0;150;20
3,0;150;25
3,0;150;30
3,0;150;35
3,0;150;40
3,0;150;45
3,0;150;50
3,0;150;55
3,0;150;60
3,0;150;65
3,0;150;70
3,0;150;75
3,0;150;80
3,0;150;85
3,0;150;90
3,0;150;95
3,0;150;100
3,0;150;105
3,0;150;110
3,0;150;115
3,0;150;120
3,0;150;125
3,0;155;0
3,0;155;5
3,0;155;10
3,0;155;15
3,0;155;20
3,0;155;25
3,0;155;30
3,0;155;35
3,0;155;40
3,0;155;45
3,0;155;50
3,0;155;55
3,0;155;60
3,0;155;65
3,0;155;70
3,0;155;75
3,0;155;80
3,0;155;85
3,0;155;90
3,0;155;95
3,0;155;100
3,0;155;105
3,0;155;110
3,0;155;115
3,0;155;120
3,0;155;125
3,0;160;0
3,0;160;5
3,0;160;10
3,0;160;15
3,0;160;20
3,0;160;25
3,0;160;30
3,0;160;35
3,0;160;40
3,0;160;45
3,0;160;50
3,0;160;55
3,0;160;60
3,0;160;65
3,0;160;70
3,0;160;75
3,0;160;80
3,0;160;85
3,0;160;90
3,0;160;95
3,0;160;100
3,0;160;105
3,0;160;110
3,0;160;115
3,0;160;120
3,0;160;125
3,0;165;0
3,0;165;5
3,0;165;10
3,0;165;15
3,0;165;20
3,0;165;25
3,0;165;30
3,0;165;35
3,0;165;40
3,0;165;45
3,0;165;50
3,0;165;55
3,0;165;60
3,0;165;65
3,0;165;70
3,0;165;75
3,0;165;80
3,0;165;85
3,0;165;90
3,0;165;95
3,0;165;100
3,0;165;105
3,0;165;110
3,0;165;115
3,0;165;120
3,0;165;125
3,0;170;0
3,0;170;5
3,0;170;10
3,0;170;15
3,0;170;20
3,0;170;25
3,0;170;30
3,0;170;35
3,0;170;40
3,0;170;45
3,0;170;50
3,0;170;55
3,0;170;60
3,0;170;65
3,0;170;70
3,0;170;75
3,0;170;80
3,0;170;85
3,0;170;90
3,0;170;95
3,0;170;100
3,0;170;105
3,0;170;110
3,0;170;115
3,0;170;120
3,0;170;125
3,0;175;0
3,0;175;5
3,0;175;10
3,0;175;15
3,0;175;20
3,0;175;25
3,0;175;30
3,0;175;35
3,0;175;40
3,0;175;45
3,0;175;50
3,0;175;55
3,0;175;60
3,0;175;65
3,0;175;70
3,0;175;75
3,0;175;80
3,0;175;85
3,0;175;90
3,0;175;95
3,0;175;100
3,0;175;105
3,0;175;110
3,0;175;115
3,0;175;120
3,0;175;125
3,0;180;0
3,0;180;5
3,0;180;10
3,0;180;15
3,0;180;20
3,0;180;25
3,0;180;30
3,0;180;35
3,0;180;40
3,0;180;45
3,0;180;50
3,0;180;55
3,0;180;60
3,0;180;65
3,0;180;70
3,0;180;75
3,0;180;80
3,0;180;85
3,0;180;90
3,0;180;95
3,0;180;100
3,0;180;105
3,0;180;110
3,0;180;115
3,0;180;120
3,0;180;125
3,0;185;0
3,0;185;5
3,0;185;10
3,0;185;15
3,0;185;20
3,0;185;25
3,0;185;30
3,0;185;35
3,0;185;40
3,0;185;45
3,0;185;50
3,0;185;55
3,0;185;60
3,0;185;65
3,0;185;70
3,0;185;75
3,0;185;80
3,0;185;85
3,0;185;90
3,0;185;95
3,0;185;100
3,0;185;105
3,0;185;110
3,0;185;115
3,0;185;120
3,0;185;125
3,0;190;0
3,0;190;5
3,0;190;10
3,0;190;15
3,0;190;20
3,0;190;25
3,0;190;30
3,0;190;35
3,0;190;40
3,0;190;45
3,0;190;50
3,0;190;55
3,0;190;60
3,0;190;65
3,0;190;70
3,0;190;75
3,0;190;80
3,0;190;85
3,0;190;90
3,0;190;95
3,0;190;100
3,0;190;105
3,0;190;110
3,0;190;115
3,0;190;120
3,0;190;125
3,0;195;0
3,0;195;5
3,0;195;10
3,0;195;15
3,0;195;20
3,0;195;25
3,0;195;30
3,0;195;35
3,0;195;40
3,0;195;45
3,0;195;50
3,0;195;55
3,0;195;60
3,0;195;65
3,0;195;70
3,0;195;75
3,0;195;80
3,0;195;85
3,0;195;90
3,0;195;95
3,0;195;100
3,0;195;105
3,0;195;110
3,0;195;115
3,0;195;120
3,0;195;125
3,0;200;0
3,0;200;5
3,0;200;10
3,0;200;15
3,0;200;20
3,0;200;25
3,0;200;30
3,0;200;35
3,0;200;40
3,0;200;45
3,0;200;50
3,0;200;55
3,0;200;60
3,0;200;65
3,0;200;70
3,0;200;75
3,0;200;80
3,0;200;85
3,0;200;90
3,0;200;95
3,0;200;100
3,0;200;105
3,0;200;110
3,0;200;115
3,0;200;120
3,0;200;125
3,5;150;0
3,5;150;5
3,5;150;10
3,5;150;15
3,5;150;20
3,5;150;25
3,5;150;30
3,5;150;35
3,5;150;40
3,5;150;45
3,5;150;50
3,5;150;55
3,5;150;60
3,5;150;65
3,5;150;70
3,5;150;75
3,5;150;80
3,5;150;85
3,5;150;90
3,5;150;95
3,5;150;100
3,5;150;105
3,5;150;110
3,5;150;115
3,5;150;120
3,5;150;125
3,5;155;0
3,5;155;5
3,5;155;10
3,5;155;15
3,5;155;20
3,5;155;25
3,5;155;30
3,5;155;35
3,5;155;40
3,5;155;45
3,5;155;50
3,5;155;55
3,5;155;60
3,5;155;65
3,5;155;70
3,5;155;75
3,5;155;80
3,5;155;85
3,5;155;90
3,5;155;95
3,5;155;100
3,5;155;105
3,5;155;110
3,5;155;115
3,5;155;120
3,5;155;125
3,5;160;0
3,5;160;5
3,5;160;10
3,5;160;15
3,5;160;20
3,5;160;25
3,5;160;30
3,5;160;35
3,5;160;40
3,5;160;45
3,5;160;50
3,5;160;55
3,5;160;60
3,5;160;65
3,5;160;70
3,5;160;75
3,5;160;80
3,5;160;85
3,5;160;90
3,5;160;95
3,5;160;100
3,5;160;105
3,5;160;110
3,5;160;115
3,5;160;120
3,5;160;125
3,5;165;0
3,5;165;5
3,5;165;10
3,5;165;15
3,5;165;20
3,5;165;25
3,5;165;30
3,5;165;35
3,5;165;40
3,5;165;45
3,5;165;50
3,5;165;55
3,5;165;60
3,5;165;65
3,5;165;70
3,5;165;75
3,5;165;80
3,5;165;85
3,5;165;90
3,5;165;95
3,5;165;100
3,5;165;105
3,5;165;110
3,5;165;115
3,5;165;120
3,5;165;125
3,5;170;0
3,5;170;5
3,5;170;10
3,5;170;15
3,5;170;20
3,5;170;25
3,5;170;30
3,5;170;35
3,5;170;40
3,5;170;45
3,5;170;50
3,5;170;55
3,5;170;60
3,5;170;65
3,5;170;70
3,5;170;75
3,5;170;80
3,5;170;85
3,5;170;90
3,5;170;95
3,5;170;100
3,5;170;105
3,5;170;110
3,5;170;115
3,5;170;120
3,5;170;125
3,5;175;0
3,5;175;5
3,5;175;10
3,5;175;15
3,5;175;20
3,5;175;25
3,5;175;30
3,5;175;35
3,5;175;40
3,5;175;45
3,5;175;50
3,5;175;55
3,5;175;60
3,5;175;65
3,5;175;70
3,5;175;75
3,5;175;80
3,5;175;85
3,5;175;90
3,5;175;95
3,5;175;100
3,5;175;105
3,5;175;110
3,5;175;115
3,5;175;120
3,5;175;125
3,5;180;0
3,5;180;5
3,5;180;10
3,5;180;15
3,5;180;20
3,5;180;25
3,5;180;30
3,5;180;35
3,5;180;40
3,5;180;45
3,5;180;50
3,5;180;55
3,5;180;60
3,5;180;65
3,5;180;70
3,5;180;75
3,5;180;80
3,5;180;85
3,5;180;90
3,5;180;95
3,5;180;100
3,5;180;105
3,5;180;110
3,5;180;115
3,5;180;120
3,5;180;125
3,5;185;0
3,5;185;5
3,5;185;10
3,5;185;15
3,5;185;20
3,5;185;25
3,5;185;30
3,5;185;35
3,5;185;40
3,5;185;45
3,5;185;50
3,5;185;55
3,5;185;60
3,5;185;65
3,5;185;70
3,5;185;75
3,5;185;80
3,5;185;85
3,5;185;90
3,5;185;95
3,5;185;100
3,5;185;105
3,5;185;110
3,5;185;115
3,5;185;120
3,5;185;125
3,5;190;0
3,5;190;5
3,5;190;10
3,5;190;15
3,5;190;20
3,5;190;25
3,5;190;30
3,5;190;35
3,5;190;40
3,5;190;45
3,5;190;50
3,5;190;55
3,5;190;60
3,5;190;65
3,5;190;70
3,5;190;75
3,5;190;80
3,5;190;85
3,5;190;90
3,5;190;95
3,5;190;100
3,5;190;105
3,5;190;110
3,5;190;115
3,5;190;120
3,5;190;125
3,5;195;0
3,5;195;5
3,5;195;10
3,5;195;15
3,5;195;20
3,5;195;25
3,5;195;30
3,5;195;35
3,5;195;40
3,5;195;45
3,5;195;50
3,5;195;55
3,5;195;60
3,5;195;65
3,5;195;70
3,5;195;75
3,5;195;80
3,5;195;85
3,5;195;90
3,5;195;95
3,5;195;100
3,5;195;105
3,5;195;110
3,5;195;115
3,5;195;120
3,5;195;125
3,5;200;0
3,5;200;5
3,5;200;10
3,5;200;15
3,5;200;20
3,5;200;25
3,5;200;30
3,5;200;35
3,5;200;40
3,5;200;45
3,5;200;50
3,5;200;55
3,5;200;60
3,5;200;65
3,5;200;70
3,5;200;75
3,5;200;80
3,5;200;85
3,5;200;90
3,5;200;95
3,5;200;100
3,5;200;105
3,5;200;110
3,5;200;115
3,5;200;120
3,5;200;125
3,10;150;0
3,10;150;5
3,10;150;10
3,10;150;15
3,10;150;20
3,10;150;25
3,10;150;30
3,10;150;35
3,10;150;40
3,10;150;45
3,10;150;50
3,10;150;55
3,10;150;60
3,10;150;65
3,10;150;70
3,10;150;75
3,10;150;80
3,10;150;85
3,10;150;90
3,10;150;95
3,10;150;100
3,10;150;105
3,10;150;110
3,10;150;115
3,10;150;120
3,10;150;125
3,10;155;0
3,10;155;5
3,10;155;10
3,10;155;15
3,10;155;20
3,10;155;25
3,10;155;30
3,10;155;35
3,10;155;40
3,10;155;45
3,10;155;50
3,10;155;55
3,10;155;60
3,10;155;65
3,10;155;70
3,10;155;75
3,10;155;80
3,10;155;85
3,10;155;90
3,10;155;95
3,10;155;100
3,10;155;105
3,10;155;110
3,10;155;115
3,10;155;120
3,10;155;125
3,10;160;0
3,10;160;5
3,10;160;10
3,10;160;15
3,10;160;20
3,10;160;25
3,10;160;30
3,10;160;35
3,10;160;40
3,10;160;45
3,10;160;50
3,10;160;55
3,10;160;60
3,10;160;65
3,10;160;70
3,10;160;75
3,10;160;80
3,10;160;85
3,10;160;90
3,10;160;95
3,10;160;100
3,10;160;105
3,10;160;110
3,10;160;115
3,10;160;120
3,10;160;125
3,10;165;0
3,10;165;5
3,10;165;10
3,10;165;15
3,10;165;20
3,10;165;25
3,10;165;30
3,10;165;35
3,10;165;40
3,10;165;45
3,10;165;50
3,10;165;55
3,10;165;60
3,10;165;65
3,10;165;70
3,10;165;75
3,10;165;80
3,10;165;85
3,10;165;90
3,10;165;95
3,10;165;100
3,10;165;105
3,10;165;110
3,10;165;115
3,10;165;120
3,10;165;125
3,10;170;0
3,10;170;5
3,10;170;10
3,10;170;15
3,10;170;20
3,10;170;25
3,10;170;30
3,10;170;35
3,10;170;40
3,10;170;45
3,10;170;50
3,10;170;55
3,10;170;60
3,10;170;65
3,10;170;70
3,10;170;75
3,10;170;80
3,10;170;85
3,10;170;90
3,10;170;95
3,10;170;100
3,10;170;105
3,10;170;110
3,10;170;115
3,10;170;120
3,10;170;125
3,10;175;0
3,10;175;5
3,10;175;10
3,10;175;15
3,10;175;20
3,10;175;25
3,10;175;30
3,10;175;35
3,10;175;40
3,10;175;45
3,10;175;50
3,10;175;55
3,10;175;60
3,10;175;65
3,10;175;70
3,10;175;75
3,10;175;80
3,10;175;85
3,10;175;90
3,10;175;95
3,10;175;100
3,10;175;105
3,10;175;110
3,10;175;115
3,10;175;120
3,10;175;125
3,10;180;0
3,10;180;5
3,10;180;10
3,10;180;15
3,10;180;20
3,10;180;25
3,10;180;30
3,10;180;35
3,10;180;40
3,10;180;45
3,10;180;50
3,10;180;55
3,10;180;60
3,10;180;65
3,10;180;70
3,10;180;75
3,10;180;80
3,10;180;85
3,10;180;90
3,10;180;95
3,10;180;100
3,10;180;105
3,10;180;110
3,10;180;115
3,10;180;120
3,10;180;125
3,10;185;0
3,10;185;5
3,10;185;10
3,10;185;15
3,10;185;20
3,10;185;25
3,10;185;30
3,10;185;35
3,10;185;40
3,10;185;45
3,10;185;50
3,10;185;55
3,10;185;60
3,10;185;65
3,10;185;70
3,10;185;75
3,10;185;80
3,10;185;85
3,10;185;90
3,10;185;95
3,10;185;100
3,10;185;105
3,10;185;110
3,10;185;115
3,10;185;120
3,10;185;125
3,10;190;0
3,10;190;5
3,10;190;10
3,10;190;15
3,10;190;20
3,10;190;25
3,10;190;30
3,10;190;35
3,10;190;40
3,10;190;45
3,10;190;50
3,10;190;55
3,10;190;60
3,10;190;65
3,10;190;70
3,10;190;75
3,10;190;80
3,10;190;85
3,10;190;90
3,10;190;95
3,10;190;100
3,10;190;105
3,10;190;110
3,10;190;115
3,10;190;120
3,10;190;125
3,10;195;0
3,10;195;5
3,10;195;10
3,10;195;15
3,10;195;20
3,10;195;25
3,10;195;30
3,10;195;35
3,10;195;40
3,10;195;45
3,10;195;50
3,10;195;55
3,10;195;60
3,10;195;65
3,10;195;70
3,10;195;75
3,10;195;80
3,10;195;85
3,10;195;90
3,10;195;95
3,10;195;100
3,10;195;105
3,10;195;110
3,10;195;115
3,10;195;120
3,10;195;125
3,10;200;0
3,10;200;5
3,10;200;10
3,10;200;15
3,10;200;20
3,10;200;25
3,10;200;30
3,10;200;35
3,10;200;40
3,10;200;45
3,10;200;50
3,10;200;55
3,10;200;60
3,10;200;65
3,10;200;70
3,10;200;75
3,10;200;80
3,10;200;85
3,10;200;90
3,10;200;95
3,10;200;100
3,10;200;105
3,10;200;110
3,10;200;115
3,10;200;120
3,10;200;125
3,15;150;0
3,15;150;5
3,15;150;10
3,15;150;15
3,15;150;20
3,15;150;25
3,15;150;30
3,15;150;35
3,15;150;40
3,15;150;45
3,15;150;50
3,15;150;55
3,15;150;60
3,15;150;65
3,15;150;70
3,15;150;75
3,15;150;80
3,15;150;85
3,15;150;90
3,15;150;95
3,15;150;100
3,15;150;105
3,15;150;110
3,15;150;115
3,15;150;120
3,15;150;125
3,15;155;0
3,15;155;5
3,15;155;10
3,15;155;15
3,15;155;20
3,15;155;25
3,15;155;30
3,15;155;35
3,15;155;40
3,15;155;45
3,15;155;50
3,15;155;55
3,15;155;60
3,15;155;65
3,15;155;70
3,15;155;75
3,15;155;80
3,15;155;85
3,15;155;90
3,15;155;95
3,15;155;100
3,15;155;105
3,15;155;110
3,15;155;115
3,15;155;120
3,15;155;125
3,15;160;0
3,15;160;5
3,15;160;10
3,15;160;15
3,15;160;20
3,15;160;25
3,15;160;30
3,15;160;35
3,15;160;40
3,15;160;45
3,15;160;50
3,15;160;55
3,15;160;60
3,15;160;65
3,15;160;70
3,15;160;75
3,15;160;80
3,15;160;85
3,15;160;90
3,15;160;95
3,15;160;100
3,15;160;105
3,15;160;110
3,15;160;115
3,15;160;120
3,15;160;125
3,15;165;0
3,15;165;5
3,15;165;10
3,15;165;15
3,15;165;20
3,15;165;25
3,15;165;30
3,15;165;35
3,15;165;40
3,15;165;45
3,15;165;50
3,15;165;55
3,15;165;60
3,15;165;65
3,15;165;70
3,15;165;75
3,15;165;80
3,15;165;85
3,15;165;90
3,15;165;95
3,15;165;100
3,15;165;105
3,15;165;110
3,15;165;115
3,15;165;120
3,15;165;125
3,15;170;0
3,15;170;5
3,15;170;10
3,15;170;15
